ngo_id,darpan_id,ngo_name,ngo_type,registration_no,district,state,sub_district,address,pincode,sectors,main_category,latitude,longitude,last_updated,migrated,record_id
00720ed0c703401d15f78e98081c71e7,CG/2023/0367010,AAYUSH EDUCATIONAL & WELFARE SOCIETY,Society,31772,DHAMTARI,Chhattisgarh,MAGARLOD DHAMTARI,"C/O EXPERT COMPUTER CENTER , MAGARLOD , NEAR TAHSEEL OFFICE, MAGARLOD, DIST DHAMTARI",493662,"Art & Culture, Environment & Forests, Food Processing, Skill Development",environment,,,2023-10-30T12:11:18,TRUE,
e04e0de0020f405b07890d9bd2457729,CG/2019/0243807,AAYUSH SHIKSHA SAMITI RAIGARH,Society,762/23/6/04,RAIGARH,Chhattisgarh,RAIGARH,"WARD NO. 07, INDRA NAGAR, RAIGARH",496001,"Agriculture, Children, Drinking Water, Education & Literacy, Environment & Forests, Health & Family Welfare, HIV/AIDS, Human Rights, Information & Communication Technology, Labour & Employment, Legal Awareness & Aid, Micro Small & Medium Enterprises, Science & Technology, Skill Development, Sports, Tribal Affairs, Urban Development & Poverty Alleviation, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,,,2019-10-14T11:51:45,TRUE,
a0780dd0160540bc03f2b378182700b8,CG/2017/0120283,Aayushman Samiti,Society,CG-1024,RAIPUR,Chhattisgarh,Raipur,"Flat No 4, 2nd Floor, Krishna Plaza, Ashwani Nagar - 492013",492013,"Agriculture, Art & Culture, Children, Disaster Management, Education & Literacy, Health & Family Welfare, Labour & Employment, Panchayati Raj, Sports, Vocational Training",health,,,,TRUE,
e0db0c40980f40e926d89484e8083602,CG/2024/0458823,ABC EDUCATIONAL WELFARE SOCIRTY,Society,22690,RAIPUR,Chhattisgarh,Raipur,"D-16, SHIVAJI PARK, VIDHAN SABHA ROAD,SADDU, RAIPUR , CHATTISGARH-492014",492014,Education & Literacy,social_welfare,,,2024-10-22T12:56:57,TRUE,
f0c40970dc0f402c0502d23667a53b16,CG/2016/0098601,ABHASH SHIKSHAN AVM  SAMAJIK KALYAN SANSTHAN,Society,5334,RAIPUR,Chhattisgarh,RAIPUR,"C-6,MITTAN VIHAR, WARD-27, DALDAL SEONI RAIPUR, 492007",,"Drinking Water, Education & Literacy, Environment & Forests, Health & Family Welfare, HIV/AIDS, Micro Finance (SHGs), Micro Small & Medium Enterprises, Nutrition, Tribal Affairs, Vocational Training, Women's Development & Empowerment",health,,,,TRUE,
80420aa0110b40c99ad35336347a49c7,CG/2025/0933447,ABHAY JAN SEVA FOUNDATION,Society,1.22203E+11,BEMETARA,Chhattisgarh,Saja,"Ward 03 Than Khamariya, Tehsil Than Khamariya Jila Bemetara C.g. -491338",491338,"Children, Education & Literacy, Human Rights, Information & Communication Technology, Skill Development, Vocational Training, Youth Affairs",social_welfare,,,2025-12-22T15:03:15,FALSE,
b08f0b50b20340f36c98be7dc8634573,CG/2025/0687843,Abhi Shikshan Aur Prashikshan Sansthan Dongargarh,Society,16351,RAJNANDGAON,Chhattisgarh,Dongargarh,kalkapara ward no.7,491445,"Aged/Elderly, Agriculture, Animal Husbandry,  Dairying & Fisheries, Art & Culture, Children, Environment & Forests, Health & Family Welfare, Human Rights, Legal Awareness & Aid, Rural Development & Poverty Alleviation, Sports, Tourism, Women's Development & Empowerment",health,,,2025-06-21T13:30:19,FALSE,
f0c208903703404a09e3839585979286,CG/2017/0153899,ABHIJEET LOKSANSKRATI SANSTHAN,Society,C.G. STATE - 517,RAIGARH,Chhattisgarh,RAIGARAH,"HOUSE OF DINESH KUMAR KHUTE VILLAGEAURDA, POST AURDA TEHSIL KHARSIYA, DISTRICTRAIGARH (C.G)",496661,,other,,,,TRUE,
50100990690c40bc6598cf5273ec5d13,CG/2025/0685353,ABHIKALP FOUNDATION,Society,1.22202E+11,RAIPUR,Chhattisgarh,Arang,"MOTHERS PRIDE SCHOOL CAMPUS, OPP. COMMUNITY HALL, MAIN ROAD, ARANG",493441,Education & Literacy,social_welfare,,,2025-06-18T18:42:27,FALSE,
605200307907409410832409660d79e2,DL/2021/0278241,"	ASSOCIATION FOR INDIA INTERNATIONAL MEDIATION AND ARBITRATION SERVICES",Section 8 Company,U85300DL2020NPL366426,SOUTH,Delhi,SOUTH DELHI,"F-2 BASEMENT, KAILASH COLONY, DELHI South Delhi DL 110048",110048,,other,,,2021-03-22T16:57:06,TRUE,
b01d03f0e30240340592778873de69f1,DL/2017/0165260,"	ASSOCIATION FOR SOCIAL SERVICE AND REHABILITATION OF THE AGED ASSRA",Society,42540 OF 2002,NEW DELHI,Delhi,New Delhi,"BB-9-G, DDA FLATS, Munirka, Third Floor",110067,"Aged/Elderly, Differently Abled, Education & Literacy, Environment & Forests, Health & Family Welfare, Rural Development & Poverty Alleviation, Tribal Affairs, Vocational Training, Women's Development & Empowerment",health,,,2017-10-21T12:35:31,TRUE,
b04102301c0140db2e77ee8fc77998c4,DL/2024/0484699,"	FRANSALIAN EDUCATION SOCIETY",Society,S/10054 OF 1979,WEST,Delhi,NEW DELHI,"A-4C, ST. FRANCIS DE SALES SCHOOL, JANAKPURI",110058,,other,,,2024-12-30T11:45:42,TRUE,
808307608308408a10b8ae6842536035,DL/2023/0341773,"	IABT FOUNDATION",Section 8 Company,U80301DL2018NPL341251,NEW DELHI,Delhi,New Delhi,"A-38, NEW FRIENDS COLONY, NEW DELHI",110065,"Education & Literacy, Health & Family Welfare",health,,,2023-03-23T12:50:34,TRUE,
d0210f10c50840121c84a25fd4092764,DL/2021/0296645,"	KAIVALYA PLAYS FOUNDATION",Section 8 Company,"	U85300DL2021NPL377030",EAST,Delhi,DELHI,"A-41, IFS APARTMENTS, PHASE-I MAYUR VIHAR -I DELHI -110091",110091,Art & Culture,other,,,2021-10-28T11:24:39,TRUE,
00920eb08d01401b10d86c8aa79d5682,DL/2023/0359295,"	OLDSTER AARAM FOUNDATION	",Section 8 Company,417459,SOUTH WEST,Delhi,DELHI,"H NO-33, KH NO -22/1, AMBEDKER PALACE Baprola New Delhi South West Delhi DL 110043 IN
",110043,,other,,,2023-10-03T13:33:22,TRUE,
b08b0c50ed03407711e45c4fa4899c65,DL/2021/0296388,"	RAKSHAK FOR HUMAN ALLIANCE FOUNDATION",Section 8 Company,"	276977",CENTRAL,Delhi,Delhi,"HOUSE NO 8646 GROUND FLOOR GAUSHALLA ROAD LANDMARK GALI GOPAL WALI, NEW ROHTAK ROAD, KAROL BAGH NEW DELHI Central Delhi DL 110005 IN",110005,"Aged/Elderly, Children, Education & Literacy, Vocational Training, Women's Development & Empowerment",elderly_care,,,2021-10-28T15:26:38,TRUE,
b01c0d80a80b40ef1d90b345c06c8b49,DL/2021/0283608,"	SHREEDHARA HUMAN WELFARE FOUNDATION",Section 8 Company,U85300DL2019NPL348962,SOUTH WEST,Delhi,Dwarka,"RZ F-760/64 Raj Nagar, PALAM COLONY, NEW DELHI South West Delhi DL 110077",110077,"Drinking Water, Education & Literacy, Environment & Forests, Food Processing, Labour & Employment, Women's Development & Empowerment",environment,,,2021-05-21T13:11:49,TRUE,
70ad0410a508402f10f21219e00e1b87,DL/2021/0288757,"	SOCIAL RESPONSIBILITY COUNCIL",Section 8 Company,U93000DL2015NPL278072,CENTRAL,Delhi,New Delhi,"114F/F,PRATAP BHAWAN,BAHADURSHAH ZAFAR MARG, NEAR PYARY LAL BHAWAN DELHI Central Delhi 110002",110002,"Disaster Management, Drinking Water, Education & Literacy, Environment & Forests, Health & Family Welfare, Human Rights, Information & Communication Technology, Labour & Employment, Minority Issues, Panchayati Raj, Rural Development & Poverty Alleviation, Science & Technology, Skill Development, Tribal Affairs, Urban Development & Poverty Alleviation, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,,,2021-07-16T12:25:24,TRUE,
60140ee0660b407d2df7401406cb6d70,DL/2024/0482775,"	VRINDA'S FORUM FOR KRISHNA CONSCIOUSNESS",Section 8 Company,U85300DL2018NPL341489,NORTH WEST,Delhi,DELHI,"HOUSE NO 258-259 2ND FLOOR PKT-8 SEC-23 ROHINI, North West, DELHI, Delhi, India, 110085",110085,"Art & Culture, Education & Literacy, Environment & Forests, Micro Small & Medium Enterprises, Skill Development",environment,,,2024-12-26T13:38:56,TRUE,
606109602604404f1ab5979634050e93,DL/2022/0318230,"	YATHARTHBODH FOUNDATION",Section 8 Company,U85300DL2022NPL400259,EAST,Delhi,NAND NAGRI,490 1ST FLOOR JANTA FLAT GTB ENCLAVE NAND NAGRI DELHI EAST DELHI-110093,110093,"Agriculture, Art & Culture, Children, Education & Literacy, Health & Family Welfare, Labour & Employment, Rural Development & Poverty Alleviation, Skill Development, Women's Development & Empowerment",health,,,2022-06-29T12:34:15,TRUE,
d0a309404e0240cf22c3d690f2fa2dc2,DL/2024/0410539,: NOBLE ACADEMY OF SOCIAL ACCOLADES TRUST,Trust,2024/7/3051,NORTH EAST,Delhi,DILSHAD GARDEN,D-117POCKET D,110095,,other,,,2024-05-10T12:57:32,TRUE,
506c0690af0b40e97a698082b6207773,DL/2025/0798673,"""THE COMMITTEE FOR THE INTL. CONF. ON L.H.V.E S (CIGRE) INDIA""",Society,S/22062,NEW DELHI,Delhi,Chanakya Puri,"Malcha Marg, Chanakyapuri, New Delhi-110021",110021,"Education & Literacy, Information & Communication Technology, Science & Technology",social_welfare,,,2025-09-02T13:09:20,FALSE,
402801406201402069d64683841d0b25,DL/2025/0668405,(PRAN) Promoting Cancer Research and Awareness Nationwide,Trust,2024/7/IV/1560,SOUTH,Delhi,Hauz Khas,"P - 41,
South Extension Part 2,
NDSE II,
Delhi 110049",110049,Health & Family Welfare,health,,,2025-06-05T13:31:28,FALSE,
e0990bc0590d40407f27ad8cd86e7be9,DL/2025/0778879,1 GOAL FOUNDATION,Trust,REGISTRATION NO 6101 BOOK NO 4 VOLUME NO 3416,SOUTH,Delhi,Hauz Khas,"A-1/6 BASEMENT, PANCHSHEEL ENCLAVE-1, NEW DELHI-110017",110017,"Aged/Elderly, Children, Education & Literacy, Health & Family Welfare, Nutrition, Religious, Rural Development & Poverty Alleviation, Skill Development, Urban Development & Poverty Alleviation, Women's Development & Empowerment, Youth Affairs",health,,,2025-08-18T17:33:03,FALSE,
104d05b04b0f40687ea3038105602817,DL/2025/0738527,108 foot sankat mochan dham sidh hanuman mandir,Society,S/ND/34/2025,NEW DELHI,Delhi,Delhi Cantonment,F4/34 JJ COLONY INDERPURI NEW DELHI-110012,110012,Religious,other,,,2025-07-22T13:40:55,FALSE,
505f0440950f40cb5ab6a11807fb6ef5,DL/2025/0561765,108 Foot Shree Shankat Mochan Dham,Society,79,CENTRAL,Delhi,Karol Bagh,"LINK ROAD, BHULI BHATIYARI",110001,"Aged/Elderly, Art & Culture, Children, Education & Literacy, Environment & Forests, Health & Family Welfare, Human Rights, Skill Development, Vocational Training, Women's Development & Empowerment",health,28.66005,77.17129,2025-03-20T12:11:17,FALSE,
f0d20d30280340e561222557430550f9,DL/2025/0625359,1111 SANT ISHER SINGH JI RARE WALE HAPUR DUKH NIWARN TRUST,Trust,386,SOUTH,Delhi,Hauz Khas,ATW-5/22LANE W5 OLD NO. F-209/B-4 WESTERN AVENUE SAINIK FARM NEW DELHI,110062,"Agriculture, Children, Education & Literacy, Environment & Forests, Health & Family Welfare, Religious, Sports, Women's Development & Empowerment",health,28.549507,77.203613,2025-05-08T09:45:31,FALSE,
f07f0710960d40dd8ef36f31909c56c1,DL/2025/0833051,11TH INTERNATIONAL CONGRESS OF ESSENTIAL OILS FRAGRANCES & FLAVOURS,Society,S-18884/1988,CENTRAL,Delhi,Civil Lines,"305/4832/24 3rd FLOOR, ANSARI ROAD DARYAGANJ NEW DELHI - 110002",110002,Scientific & Industrial Research,other,,,2025-09-25T19:32:58,FALSE,
d0ae0030470a40cc2f48fe5295807aa9,DL/2024/0457856,13 AASAA WELFARE TRUST,Trust,2106,NORTH,Delhi,DELHI,HOUSE NO NEW-1015/8-1 1543 DELHI-110015,110015,,other,,,2025-02-24T10:27:49,TRUE,
70350220600e40c79755b56456014b61,DL/2026/0956641,180-INDUSTRIAL WORK SPACE WELFARE ASSOCIATION MANGOL PURI,Society,S-55468,NORTH WEST,Delhi,Rohini,"Y-4, DSIIDC INDUSTRIAL COMPLEX OUTER RING ROAD, MANGOL PURI, DELHI",110083,"Art & Culture, Disaster Management, Housing, Legal Awareness & Aid, Nutrition, Rural Development & Poverty Alleviation, Skill Development, Vocational Training, Women's Development & Empowerment",social_welfare,,,2026-01-12T13:57:04,FALSE,
10c80f909e0c40bd11992d21215090b0,DL/2023/0370803,2 ROTI BANK FOUNDATION,Society,1839,SOUTH EAST,Delhi,DELHI,"FLAT ON TOP FLOOR, KH NO.204 OF PROPERTY NO. R-48 B/3, JOGA BAI EXTENSION JAMIA NAGAR, OKHLA, NEW DELHI-110025",110025,"Aged/Elderly, Agriculture, Animal Husbandry,  Dairying & Fisheries, Animal Welfare, Art & Culture, Biotechnology, Children, Civic Issues, Dalit Upliftment, Differently Abled, Disaster Management, Drinking Water, Education & Literacy, Environment & Forests, Food Processing, Health & Family Welfare, HIV/AIDS, Housing, Human Rights, Information & Communication Technology, Labour & Employment, Land Resources, Legal Awareness & Aid, Micro Finance (SHGs), Micro Small & Medium Enterprises, Minority Issues, New & Renewable Energy, Nutrition, Panchayati Raj, Prisoner's Issues, Right to Information & Advocacy, Rural Development & Poverty Alleviation, Science & Technology, Scientific & Industrial Research, Skill Development, Sports, Tourism, Tribal Affairs, Urban Development & Poverty Alleviation, Vocational Training, Water Resources, Women's Development & Empowerment, Youth Affairs",health,,,2023-11-30T19:43:30,TRUE,
002f0360840740981644bd1345166a30,DL/2020/0264501,21VI Sadi Shiksha Trust,Trust,1418,NORTH WEST,Delhi,Delhi,"BH-207, Ground Floor, East Shalimar Bagh, Delhi-110088",110088,"Agriculture, Animal Husbandry,  Dairying & Fisheries, Art & Culture, Dalit Upliftment, Differently Abled, Disaster Management, Education & Literacy, Environment & Forests, Health & Family Welfare, HIV/AIDS, Human Rights, Information & Communication Technology, Minority Issues, Rural Development & Poverty Alleviation, Women's Development & Empowerment, Youth Affairs",health,,,2020-09-24T10:31:56,TRUE,
200e0770c80a40a19350858833cb5cd7,DL/2025/0908357,"22-BLOCK RESIDENTS WELFARE ASSOCIATION, WEST PATEL NAGAR, NEW DELHI",Society,59061/2007,WEST,Delhi,Patel Nagar,"22/71-72, West Patel Nagar- Delhi- 110008",110008,"Civic Issues, Disaster Management, Drinking Water, Water Resources, Women's Development & Empowerment",social_welfare,,,2025-12-02T13:17:24,FALSE,
c05d07609809405d0667790889d66395,DL/2019/0223052,24X7 Care Foundation,Society,S/2286/SDM/NW/2015,NORTH WEST,Delhi,NEW DELHI,"H.No-69, 1 st Floor, Block-B, Pocket-5, Sector-4, Rohini, Delhi-110085",110085,"Aged/Elderly, Children, Health & Family Welfare, Women's Development & Empowerment",health,,,2019-01-16T18:47:13,TRUE,
805104409f0140d31747858ac2af8930,DL/2023/0355728,3 GEN EDUCATION FOUNDATION,Section 8 Company,AACCZ1924HF20211,SOUTH WEST,Delhi,DELHI,"H.no RZ-14, S/Floor, Gali no -3, Kh No-11/18/1 Sita Puri N Palam Village New Delhi South West Delhi DL 110045",110045,,other,,,2023-09-16T13:30:42,TRUE,
00b90620420840f30824a30c23f180f0,DL/2017/0168727,321 Education Foundation,Trust,2415,SOUTH,Delhi,Saket,"H-294, Plot 2A, First Floor, Kehar Singh Estate, Saidulajab, Lane No. 2, Saket, New Delhi",110030,"Children, Education & Literacy, Skill Development",social_welfare,,,2019-01-16T16:13:36,TRUE,
c0ec0790e001407317705459c5c518c5,DL/2019/0245814,365 SECURITY AND SERVICES PRIVATE LIMITED,Section 8 Company,U74999DL2014PTC271125,EAST,Delhi,EAST DELHI,"1/5536, BALBIR NAGAR EXTN, LANE NO. 6, SHAHDRA EAST DELHI-110032",110032,,other,,,2019-11-11T12:56:34,TRUE,
d03c0e00a601400f7481eb20f3101e03,DL/2025/0712313,3D PRINTING ASSOCIATION OF INDIA,Section 8 Company,U74999DL2016NPL299436,SOUTH,Delhi,Saket,"A-43A, SHOP NO. 3, PANCHSHEEL VIHAR MALVIYA NAGAR, NEW DELHI - 110017",110017,Science & Technology,other,,,2025-07-07T12:10:58,FALSE,
c00308c05905404e8170096494961a53,DL/2025/0806413,3E ADVISORS EMPLOYEE WELFARE TRUST,Trust,1225,SOUTH EAST,Delhi,Sarita Vihar,"3E ADVISORS EMPLOYEE WELFARE TRUST AT C-183, SECOND
FLOOR SARVODAYA ENCLAVE NEW DELHI-110017",110017,Labour & Employment,other,,,2025-09-06T16:53:21,FALSE,
305e07303f0540a36b45742e968a4711,DL/2025/0652641,3I CARE FOUNDATION,Section 8 Company,U85300DL2020NPL364099,NEW DELHI,Delhi,Vasant Vihar,"H No.-D-2/375 Hari Nagar Extension, Jaitpur, Badarpur, Delhi, South Delhi,",110044,"Children, Rural Development & Poverty Alleviation, Women's Development & Empowerment",social_welfare,,,2025-05-26T17:55:21,FALSE,
c0590e206c0540ef1022d207b0ac7c19,DL/2021/0299398,3O LIFE FOUNDATION,Section 8 Company,U85300DL2019NPL356534,WEST,Delhi,NEW DELHI,"SATYA NARAIN SHOP NO. 7, PLOT NO. A-5, DEEPAK VIHAR, VIKAS NAGAR, UTTAM NAGAR",110059,"Aged/Elderly, Animal Husbandry,  Dairying & Fisheries, Children, Civic Issues, Environment & Forests",environment,,,2022-02-14T16:34:32,TRUE,
00820bb0680640581ff18b2f296844d6,DL/2020/0255724,3rd eye foundation,Trust,339/DEL/2012,EAST,Delhi,GHAZIPUR,"B-220, 1st FLOOR, 7th BLOCK, FRUIT AND VEGETABLE MARKET, GHAZIPUR, DELHI-110096",110096,"Aged/Elderly, Agriculture, Animal Husbandry,  Dairying & Fisheries, Children, Civic Issues, Drinking Water, Education & Literacy, Environment & Forests, Food Processing, HIV/AIDS, Housing, Human Rights, Information & Communication Technology, Labour & Employment, Legal Awareness & Aid, Nutrition, Right to Information & Advocacy, Rural Development & Poverty Alleviation, Scientific & Industrial Research, Tourism, Tribal Affairs, Vocational Training, Water Resources, Women's Development & Empowerment",environment,,,2020-04-23T20:16:43,TRUE,
50240250fa0940a03ce1ac29591e8e67,DL/2025/0510285,41 CLUB OF INDIA AREA 5,Trust,AABAZ1041Q,NEW DELHI,Delhi,DELHI,"10 SA, ASHOKA APARTMENT, 7, RAJPUR ROAD, DELHI-110054",110054,,other,,,2025-02-19T19:38:37,TRUE,
a08409b0650c404e03a0149e096b3f19,DL/2017/0158688,4B foundation,Trust,971,SOUTH WEST,Delhi,New Delhi,"B/221, Kusumpur Pahari, Vasant Vihar, New Delhi110057",110075,"Art & Culture, Children, Civic Issues, Dalit Upliftment, Differently Abled, Drinking Water, Education & Literacy, Health & Family Welfare, Human Rights, Labour & Employment, Legal Awareness & Aid, Micro Finance (SHGs), Micro Small & Medium Enterprises, Nutrition, Rural Development & Poverty Alleviation, Skill Development, Women's Development & Empowerment, Youth Affairs",health,,,2021-07-08T16:36:34,TRUE,
60560350820940401241b45207971595,DL/2020/0256657,4GROUP SAFEGAURD AND SECURITY SERVICES PRIVATE LIMITED,Section 8 Company,U74930DL2015PTC276720,SOUTH,Delhi,NEW DELHI,"LOWER GROUND FLOOR, 15/01, NEW DELHI, SHITLA MATA MANDIR, CHIRAG DELHI, DELHI, South Delhi, Delhi, 110017",110017,"Art & Culture, Children, Health & Family Welfare, Human Rights, New & Renewable Energy, Urban Development & Poverty Alleviation, Vocational Training, Women's Development & Empowerment, Youth Affairs",health,,,2020-05-26T16:41:29,TRUE,
b04106d0a502403a5d455715e93b24a4,DL/2025/0551924,5 ANSARI ROAD VIKAS SAMITI,Society,S/59027/2007,CENTRAL,Delhi,Civil Lines,"FLAT NO. 4A, PARKASH APPARTMENT, 4405/5 ANSARI ROAD, DARYAGANJ, DELHI - 110002",110002,"Civic Issues, Health & Family Welfare, Human Rights, Labour & Employment",health,28.6448,77.2404,2025-03-10T16:38:35,FALSE,
804000a05609409f9104410796fc60f1,DL/2025/0940661,5 PUSA ROAD OFFICE OWNERS WELFARE ASSOCIATION,Society,2548/2025,CENTRAL,Delhi,Karol Bagh,"5 pusa road ground floor, WEA Karol bagh new Delhi 110005",110005,"Housing, Water Resources",other,,,2025-12-30T12:37:32,FALSE,
40bb0550650140719cc51a4f28a802f1,DL/2026/0954801,5A Block Tilak Nagar Welfare Association,Society,Society/West/2025/8902866,WEST,Delhi,Rajouri Garden,5A/9 Tilak Nagar,110018,"Aged/Elderly, Biotechnology, Civic Issues, Education & Literacy, Health & Family Welfare, Human Rights, Right to Information & Advocacy, Urban Development & Poverty Alleviation",health,,,2026-01-13T17:57:51,FALSE,
50fd09c0860540ec16c9d872525d0334,DL/2023/0345399,6TH BLOCK SOUTH PATEL NAGAR & STREET NO 13 RANJEET NAGAR FRONT SIDE,Society,8902671,CENTRAL,Delhi,Central Delhi,2747/1 Basement Floor Gali no 13 South Patel Nagar Ranjeet Nagar New Delhi - 110008,110008,"Children, Education & Literacy, Health & Family Welfare, Legal Awareness & Aid",health,,,2023-05-12T17:24:44,TRUE,
704708b00e0140e708e8d91af85e1716,DL/2018/0212899,7 HEXAGON TECH LABS PRIVATE LIMITED,Society,U72300DL2014PTC272263,NEW DELHI,Delhi,MUKHARJEE NAGAR,"B-203, 2ND FLOOR, SIGNATURE VIEW APPARTMENTS, MUKHARJEE NAGAR, NEW DELHI- 110009",110009,,other,,,2018-10-29T11:15:14,TRUE,
d0710c60dd0740152d22f12103660d26,DL/2024/0420816,7SIGHT FOUNDATION,Trust,626,CENTRAL,Delhi,New Delhi,"7SIGHT FOUNDATION, 4813/24, MATHUR LANE, DARYA GANJ, NEW DELHI",110002,,other,,,2024-06-03T18:28:28,TRUE,
202b0ba0140b40de16787605086b8fa0,DL/2022/0324905,90 Minutes Football Club,Trust,30/Book4/vol738/2017,SHAHDARA,Delhi,Delhi,122A Pocket F GTB Enclave Delhi-93,110093,"Children, Dalit Upliftment, Differently Abled, Health & Family Welfare, Nutrition, Skill Development, Sports, Women's Development & Empowerment, Youth Affairs",health,,,2022-09-16T16:00:18,TRUE,
30d104702807407692e3016ea0033dc1,DL/2025/0936031,91 REFORMS FOUNDATION,Section 8 Company,U94990DL2023NPL416874,CENTRAL,Delhi,Civil Lines,"203,2A/3, Kundan Mention, AsafAli Road Turkman Gate, Darya Ganj, Central Delhi, New Delhi, Delhi, India, 110002",110002,"Education & Literacy, Health & Family Welfare, Micro Small & Medium Enterprises, Right to Information & Advocacy, Rural Development & Poverty Alleviation, Skill Development",health,,,2025-12-29T16:06:38,FALSE,
b0ef0fb0fe0840b52d70f22780bc7e95,DL/2023/0373570,99 ALGORITHMS EMPLOYEES TRUST,Trust,2117/4,SOUTH,Delhi,Delhi,"125, Shahpur Jat 2nd floorNew Delhi 110049",110049,,other,,,2023-12-02T12:21:02,TRUE,
60370fc0fe00401617f8493e84f13b34,DL/2023/0357401,A & P GREEN FOUNDATION,Section 8 Company,U85500DL2023NPL414603,SOUTH WEST,Delhi,New delhi,"Plot 16, Sector 5,253,Jaimaa Apartments,Dwarka Sec-6,New Delhi,South West Delhi-110075,Delhi",110075,"Education & Literacy, Environment & Forests, Skill Development, Women's Development & Empowerment",environment,,,2023-09-25T10:27:11,TRUE,
